STATE_CODE_001,COUNTY_CODE_003,FEATURES_DESC_006A,LAT_016,LONG_017,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,PIER_PROTECTION_111
48,349,'IH 45',32152739.0,96301165.0,,1.0,2004.0,5,5.0,,,,,,
48,349,'IH 45',32130024.0,96285896.0,,1.0,2005.0,5,5.0,,,,,,
48,349,'IH 45',32115966.0,96282883.0,,1.0,2004.0,5,5.0,,,,,,
48,349,'IH 45',32105563.0,96281988.0,,1.0,2005.0,5,5.0,,,,,,
48,349,'IH 45',32091184.0,96280617.0,,1.0,2018.0,5,2.0,,,,,,
48,349,'IH 45 ML',32090255.0,96280214.0,,1.0,2018.0,5,2.0,,,,,,
48,349,'SH 31 & UPRR',32052940.0,999999999.0,,14.0,1999.0,5,2.0,,,,,,
48,349,'15th Street',32033563.0,96270730.0,,17.0,1958.0,1,2.0,,,,,,
48,349,'15th Street',32033583.0,96270646.0,,17.0,1958.0,1,2.0,,,,,,
48,349,'IH 45',32003164.0,96260285.0,,1.0,1958.0,5,2.0,,,,,,
48,349,'US 287',32042672.0,96264266.0,,14.0,1964.0,5,2.0,,,,,,
48,349,'IH 45',31574812.0,96251502.0,,1.0,2005.0,5,5.0,,,,,,
48,349,'IH 45 SB AT BUS 45 NB',32035457.0,96270757.0,,11.0,2019.0,5,2.0,,,,,,
48,349,'SH 31 RELIEF ROUTE',32023615.0,96265040.0,,14.0,2020.0,5,2.0,,,,,,
48,349,'FM 2555',32025176.0,96294675.0,,7.0,2020.0,5,2.0,,,,,,
48,349,'FM 709',32024830.0,96281474.0,,16.0,2020.0,5,2.0,,,,,,
48,349,'SH 31',32060166.0,96230560.0,,6.0,2020.0,5,2.0,,,,,,
48,349,'US 287',32025950.0,96250854.0,,6.0,2020.0,5,2.0,,,,,,
48,349,'IH45',31553860.0,96250617.0,,1.0,1968.0,5,2.0,,,,,,
48,349,'IH45',31541643.0,96225916.0,,1.0,1968.0,5,2.0,,,,,,
48,349,'IH45',31524380.0,96203989.0,,1.0,1968.0,5,2.0,,,,,,
48,349,'IH45',31555358.0,96252675.0,,1.0,2018.0,5,2.0,,,,,,
48,397,'SH 205',32543154.0,96265909.0,,14.0,2009.0,5,2.0,,,,,,
48,397,'SH 205',32543154.0,96265909.0,,14.0,2009.0,5,2.0,,,,,,
48,397,'FM 548',32580877.0,96195481.0,,17.0,1956.0,4,2.0,,,,,,
48,397,'FM 35',32582333.0,96192069.0,,16.0,1956.0,4,2.0,,,,,,
48,397,'FM 35',32582332.0,96192069.0,,16.0,1956.0,4,2.0,,,,,,
48,397,'IH 30',32534349.0,96283128.0,,11.0,1995.0,5,2.0,,,,,,
48,397,'FM 740',32534974.0,96281154.0,,16.0,1995.0,5,2.0,,,,,,
48,397,'JOHN KING BLVD',32545691.0,96255996.0,,2.0,2011.0,5,2.0,,,,,,
48,397,'JOHN KING BLVD',32545941.0,96255827.0,,16.0,2011.0,5,2.0,,,,,,
48,397,'ERBY CAMPBELL BLVD',32580937.0,96195497.0,,17.0,2016.0,5,2.0,,,,,,
48,397,'ERBY CAMPBELL BLVD',32575071.0,96202593.0,,17.0,2016.0,5,2.0,,,,,,
48,397,'FM 551',32560001.0,96225127.0,,17.0,2016.0,5,2.0,,,,,,
48,397,'FM 551',32560006.0,96225207.0,,17.0,2016.0,5,2.0,,,,,,
48,397,'FM 3549',32551168.0,96250412.0,,14.0,2019.0,5,2.0,,,,,,
48,397,'FM 3549',32550984.0,96250790.0,,14.0,2018.0,5,2.0,,,,,,
48,37,'KCSRR ELM ST SWAMPDL CR',33252705.0,94031294.0,,19.0,1977.0,5,2.0,,,,,,
48,37,'US 82',33310080.0,94381285.0,,2.0,1965.0,5,2.0,,,,,,
48,37,'US 82',33273348.0,94242916.0,,6.0,2010.0,5,2.0,,,,,,
48,37,'UPRR & NORTH ST',33244947.0,94033796.0,,19.0,2011.0,5,5.0,,,,,,
48,37,'IH 369',33244273.0,94054991.0,,11.0,1981.0,5,2.0,,,,,,
48,37,'UPRR & FINDLEY ST',33240886.0,94055194.0,,19.0,1981.0,5,2.0,,,,,,
48,37,'UPRR & FINDLEY ST',33240882.0,94055118.0,,19.0,1981.0,5,2.0,,,,,,
48,37,'US 82',33263588.0,94054776.0,,16.0,1981.0,5,2.0,,,,,,
48,37,'US 82',33263624.0,94054848.0,,14.0,1981.0,5,2.0,,,,,,
48,37,'WESTLAWN DR RR WGR CR',33255304.0,94054668.0,,14.0,1981.0,5,2.0,,,,,,
48,37,'WESTLAWN DR RR WGR CR',33255376.0,94054740.0,,14.0,1981.0,5,2.0,,,,,,
48,37,'US 67',33250718.0,94054700.0,,14.0,1981.0,5,2.0,,,,,,
48,37,'US 67',33250725.0,94054776.0,,14.0,1981.0,5,2.0,,,,,,
48,37,'IH 369 SB EXIT RAMP',33265676.0,94054884.0,,17.0,2011.0,5,2.0,,,,,,
48,37,'IH 30',33230547.0,94360840.0,,1.0,1971.0,4,2.0,,,,,,
48,37,'IH 30',33241467.0,94342375.0,,1.0,1971.0,5,2.0,,,,,,
48,37,'FM 990',33245508.0,94332952.0,,7.0,1971.0,5,2.0,,,,,,
48,37,'FM 990',33245472.0,94332916.0,,7.0,1971.0,5,2.0,,,,,,
48,37,'IH 30',33261810.0,94313784.0,,1.0,1971.0,5,2.0,,,,,,
48,37,'IH 30',33265610.0,94302125.0,,1.0,1971.0,5,2.0,,,,,,
48,37,'IH 30',33192041.0,94410167.0,,1.0,1971.0,5,2.0,,,,,,
48,37,'IH 30',33200661.0,94400750.0,,1.0,1971.0,5,2.0,,,,,,
48,37,'IH 30',33220106.0,94375408.0,,1.0,1971.0,5,2.0,,,,,,
48,37,'IH 30',33280617.0,94200924.0,,1.0,1965.0,5,2.0,,,,,,
48,37,'FM 560',33282856.0,94172148.0,,7.0,1965.0,2,1.0,,,,,,
48,37,'FM 560',33282820.0,94172040.0,,7.0,1965.0,2,1.0,,,,,,
48,37,'IH 30',33283604.0,94161402.0,,1.0,1965.0,5,2.0,,,,,,
48,37,'FM 1398 & JONES CREEK',33283000.0,94153204.0,,7.0,1965.0,5,2.0,,,,,,
48,37,'FM 1398 & JONES CREEK',33282964.0,94153204.0,,7.0,1965.0,5,2.0,,,,,,
48,37,'CO RD 4008',33281056.0,94273492.0,,9.0,1967.0,5,2.0,,,,,,
48,37,'CO RD 4008',33281020.0,94273456.0,,9.0,1967.0,5,2.0,,,,,,
48,37,'US 82',33281544.0,94272456.0,,2.0,1967.0,5,2.0,,,,,,
48,37,'US 82',33281526.0,94272332.0,,2.0,1967.0,5,2.0,,,,,,
48,37,'IH 30',33283279.0,94253015.0,,1.0,1967.0,5,2.0,,,,,,
48,37,'IH 30',33282783.0,94243281.0,,1.0,1967.0,5,2.0,,,,,,
48,37,'IH 30',33281939.0,94225534.0,,1.0,1967.0,5,2.0,,,,,,
48,37,'SH 98',33275328.0,94281344.0,,7.0,1971.0,4,2.0,,,,,,
48,37,'SH 98',33275292.0,94281308.0,,7.0,1971.0,4,2.0,,,,,,
48,37,'IH 30',33281676.0,94184629.0,,1.0,2012.0,5,2.0,,,,,,
48,37,'KCS RR & N PARK ST',33281200.0,94030108.0,,19.0,1963.0,5,2.0,,,,,,
48,37,'KCS RR & N PARK ST',33281272.0,94030108.0,,19.0,1963.0,5,2.0,,,,,,
48,37,'IH 30',33271369.0,94075050.0,,11.0,1964.0,5,2.0,,,,,,
48,37,'IH 30',33275986.0,94130643.0,,1.0,1965.0,5,2.0,,,,,,
48,37,'IH 30',33273861.0,94101524.0,,11.0,1965.0,5,2.0,,,,,,
48,37,'FM 2148',33272484.0,94091944.0,,8.0,1965.0,1,2.0,,,,,,
48,37,'FM 2148',33272556.0,94091908.0,,8.0,1965.0,1,2.0,,,,,,
48,37,'IH 30',33280660.0,94141140.0,,1.0,1965.0,5,2.0,,,,,,
48,37,'IH 30 EBFR',33270828.0,94055460.0,,17.0,2010.0,5,2.0,,,,,,
48,37,'IH 30',33274089.0,94043935.0,,11.0,1999.0,5,2.0,,,,,,
48,37,'KCS RR & N PARK STREET',33281092.0,94030144.0,,19.0,2010.0,5,2.0,,,,,,
48,37,'KCS RR & N PARK STREET',33281416.0,94030036.0,,19.0,2010.0,5,2.0,,,,,,
48,37,'IH 30',33272320.0,94051150.0,,11.0,2010.0,5,2.0,,,,,,
48,37,'IH 30',33272260.0,94051289.0,,11.0,2010.0,5,2.0,,,,,,
48,37,'IH 30',33275476.0,94035863.0,,11.0,2010.0,5,2.0,,,,,,
48,37,'IH 30',33275600.0,94035852.0,,11.0,2010.0,5,2.0,,,,,,
48,37,'IH 30',33275528.0,94040019.0,,11.0,2010.0,5,2.0,,,,,,
48,37,'IH30 EBFR & PAVILION PWY',33270504.0,94061620.0,,11.0,2010.0,5,2.0,,,,,,
48,37,'IH 30',33270779.0,94055711.0,,11.0,2010.0,4,2.0,,,,,,
48,37,'IH 30',33281361.0,94023571.0,,11.0,2010.0,5,2.0,,,,,,
48,37,'IH 30',33270667.0,94063248.0,,11.0,2009.0,5,2.0,,,,,,
48,37,'IH 30',33270673.0,94063083.0,,11.0,2009.0,5,2.0,,,,,,
48,37,'IH 30',33270698.0,94063505.0,,11.0,2009.0,5,2.0,,,,,,
48,37,'IH 30 & PAVILION PKWY',33270808.0,94055503.0,,11.0,2010.0,4,2.0,,,,,,
48,37,'IH 30',33270328.0,94055906.0,,11.0,2011.0,5,2.0,,,,,,
48,37,'IH 30',33272214.0,94051091.0,,11.0,2010.0,5,2.0,,,,,,
48,37,'IH 30',33271361.0,94074984.0,,11.0,2011.0,5,2.0,,,,,,
48,37,'KCS RR & N PARK ST',33281380.0,94025244.0,,19.0,2010.0,5,2.0,,,,,,
48,37,'IH 30',33275566.0,94121205.0,,1.0,2016.0,5,2.0,,,,,,
48,37,'FM 3527',33240878.0,94055114.0,,7.0,2004.0,5,2.0,,,,,,
48,37,'FM 3527',33231126.0,94052987.0,,7.0,2004.0,5,2.0,,,,,,
48,37,'FM558 UP KCSRR DAYS CRK',33230888.0,94040084.0,,16.0,2004.0,5,2.0,,,,,,
48,37,'FM558 UP KCSRR DAYSCRK',33230816.0,94030468.0,,16.0,2004.0,5,2.0,,,,,,
48,37,'LP 151',33230820.0,94023498.0,,14.0,2004.0,3,5.0,,,,,,
48,37,'SH 93',33234369.0,94055320.0,,14.0,2004.0,4,5.0,,,,,,
48,37,'SH 93',33234402.0,94055255.0,,14.0,2004.0,4,5.0,,,,,,
48,37,'LP151 SH93 CORRAL CREEK',33234884.0,94055136.0,,12.0,2004.0,4,5.0,,,,,,
48,37,'BROAD ST UPRR SWAMPDLE',33250226.0,94025892.0,,19.0,1975.0,3,2.0,,,,,,
48,37,'W 3RD ST',33250939.0,94030089.0,,17.0,1975.0,4,2.0,,,,,,
48,63,'US 271',33032891.0,94574421.0,,2.0,2009.0,5,2.0,,,,,,
48,67,'FM 3129',33154716.0,94091008.0,,7.0,2015.0,5,2.0,,,,,,
48,67,'UPRR & CR 3676',33154274.0,94071398.0,,9.0,2011.0,5,2.0,,,,,,
48,203,'US 80',32301436.0,94402279.0,,14.0,1967.0,5,2.0,,,,,,
48,203,'LP 281 NB',32301438.0,94402091.0,,14.0,1967.0,5,2.0,,,,,,
48,203,'UNION PACIFIC RAILROAD',32325500.0,94232166.0,,14.0,1988.0,5,2.0,,,,,,
48,203,'SH 43',32253469.0,94261322.0,,6.0,2000.0,5,2.0,,,,,,
48,203,'SH 43',32333909.0,94181806.0,,16.0,1993.0,5,2.0,,,,,,
48,203,'LP 390',32324300.0,94233700.0,,19.0,2000.0,5,2.0,,,,,,
48,203,'CR 3110 (GALILEE RD)',32284982.0,94324042.0,,1.0,1965.0,5,2.0,,,,,,
48,203,'FM 968',32290609.0,94303536.0,,1.0,1965.0,5,2.0,,,,,,
48,203,'FM 3251',32291226.0,94280827.0,,1.0,1965.0,5,2.0,,,,,,
48,203,'COOKS ROAD',32291750.0,94254774.0,,1.0,1965.0,5,2.0,,,,,,
48,203,'LP 281 SB',32273560.0,94400304.0,,1.0,1966.0,5,2.0,,,,,,
48,203,'LP 281 NB',32273681.0,94400164.0,,1.0,1966.0,5,2.0,,,,,,
48,203,'FM 450',32282451.0,94344644.0,,1.0,2016.0,5,2.0,,,,,,
48,203,'SH 43',32292060.0,94243400.0,,1.0,1965.0,5,2.0,,,,,,
48,203,'IH 20 WB',32292344.0,94232519.0,,9.0,1965.0,1,2.0,,,,,,
48,203,'ROSEBOROUGH SPR RD',32292033.0,94232535.0,,1.0,1965.0,5,2.0,,,,,,
48,203,'US 59',32292858.0,94213019.0,,1.0,1965.0,5,2.0,,,,,,
48,203,'FIVE NOTCH RD',32293190.0,94200263.0,,1.0,1965.0,5,2.0,,,,,,
48,203,'IH 20',32290087.0,94064152.0,,1.0,1963.0,5,2.0,,,,,,
48,203,'IH 20',32284441.0,94051447.0,,1.0,1963.0,5,2.0,,,,,,
48,203,'IH 20',32282283.0,94040653.0,,1.0,1963.0,5,2.0,,,,,,
48,203,'IH 20',32280399.0,94032255.0,,1.0,1963.0,5,2.0,,,,,,
48,203,'IH 20 WB',32293791.0,94174923.0,,7.0,1965.0,4,2.0,,,,,,
48,203,'IH 20 EB',32293641.0,94174708.0,,7.0,1965.0,4,2.0,,,,,,
48,203,'BUCK SHERROD RD',32294115.0,94162060.0,,1.0,1965.0,5,2.0,,,,,,
48,203,'IH 20',32294548.0,94143192.0,,1.0,1965.0,5,2.0,,,,,,
48,203,'CR 1102 (KELLY LN)',32293957.0,94124263.0,,1.0,1965.0,5,2.0,,,,,,
48,203,'WEBB RODGERS RD',32293284.0,94110998.0,,1.0,1965.0,5,2.0,,,,,,
48,203,'US 80',32293551.0,94094389.0,,1.0,1965.0,5,2.0,,,,,,
48,203,'FM 2625',32260884.0,94250228.0,,6.0,2006.0,5,2.0,,,,,,
48,203,'HAUL ROAD',32254754.0,94262314.0,,7.0,2018.0,5,2.0,,,,,,
48,203,'FM 2625',32255563.0,94294487.0,,7.0,1999.0,5,2.0,,,,,,
48,315,'UP RR KCS RR W CLAY ST',32455375.0,94211778.0,,19.0,1953.0,4,2.0,,,,,,
48,343,'US 67 JOHNSON ST UPRR',33123349.0,94402280.0,,6.0,1969.0,5,2.0,,,,,,
48,343,'TEXAS & NORTHERN RR',32554123.0,94422844.0,,6.0,1978.0,5,5.0,,,,,,
48,343,'US 259',33174111.0,94441171.0,,7.0,1971.0,5,2.0,,,,,,
48,343,'US 259',33173914.0,94441532.0,,6.0,1971.0,5,2.0,,,,,,
48,365,'US 59 SB',32093142.0,94191498.0,,14.0,1969.0,5,2.0,,,,,,
48,365,'US 79',32093257.0,94191336.0,,14.0,1969.0,5,2.0,,,,,,
48,365,'US 59',32105484.0,94202004.0,,14.0,1987.0,5,2.0,,,,,,
48,365,'US 59',32105596.0,94201680.0,,14.0,1987.0,5,2.0,,,,,,
48,365,'US 59',32075257.0,94195669.0,,2.0,1991.0,5,2.0,,,,,,
48,365,'SH 149 EB',32075190.0,94195663.0,,2.0,1991.0,5,2.0,,,,,,
48,365,'SH 149',32102504.0,94213692.0,,6.0,1995.0,5,2.0,,,,,,
48,365,'SH 149',32102633.0,94213780.0,,6.0,2004.0,5,2.0,,,,,,
48,365,'BU 79',32094032.0,94221380.0,,14.0,2004.0,5,2.0,,,,,,
48,365,'BU 79',32093816.0,94221272.0,,14.0,2004.0,5,2.0,,,,,,
48,365,'SH 315',32084698.0,94215993.0,,16.0,2020.0,5,2.0,,,,,,
48,365,'SH 315',32084922.0,94220304.0,,16.0,2020.0,5,2.0,,,,,,
48,365,'FM 1251',32105103.0,94332254.0,,8.0,2008.0,5,2.0,,,,,,
48,365,'TEXAS UTILITIES RR',32142705.0,94294064.0,,9.0,1975.0,1,2.0,,,,,,
48,449,'TXU HAUL RD',33103123.0,95050119.0,,7.0,1986.0,5,2.0,,,,,,
48,449,'FM 1402',33101980.0,94574483.0,,16.0,1969.0,5,2.0,,,,,,
48,449,'TXU HAUL RD',33132774.0,95005517.0,,2.0,1999.0,5,2.0,,,,,,
48,449,'SW 48 STREET',,,,9.0,2014.0,5,2.0,,,,,,
48,449,'FM 3417',33055178.0,94580744.0,,16.0,2018.0,5,2.0,,,,,,
48,449,'FM 899',,,,16.0,2014.0,5,2.0,,,,,,
48,449,'FM 127',,,,17.0,2014.0,5,2.0,,,,,,
48,449,'FM 127',,,,16.0,2014.0,5,2.0,,,,,,
48,449,'FM 4000',,,,6.0,2014.0,5,2.0,,,,,,
48,449,'US 271 WFR UPRR CR2040',,,,9.0,2014.0,4,2.0,,,,,,
48,449,'IH 30',33093354.0,95042294.0,,1.0,1965.0,5,2.0,,,,,,
48,449,'FM 899 & BLACKLAND RR',33093208.0,95020510.0,,8.0,1965.0,4,2.0,,,,,,
48,449,'FM 899 & BLACKLAND RR',33093168.0,95020416.0,,8.0,1965.0,4,2.0,,,,,,
48,449,'US 271',33101079.0,95000013.0,,14.0,1965.0,5,2.0,,,,,,
48,449,'US 271',33101027.0,94595991.0,,14.0,1965.0,5,2.0,,,,,,
48,449,'IH 30',33104335.0,94581445.0,,11.0,1965.0,5,2.0,,,,,,
48,449,'FM 1734',33102923.0,94590104.0,,17.0,1965.0,5,2.0,,,,,,
48,449,'FM 1734',33102874.0,94590043.0,,17.0,1965.0,5,2.0,,,,,,
48,449,'IH 30',33105136.0,94574817.0,,11.0,1967.0,5,2.0,,,,,,
48,449,'IH 30',33111865.0,94564000.0,,11.0,1967.0,5,2.0,,,,,,
48,449,'IH 30',33115508.0,94551134.0,,1.0,1967.0,4,2.0,,,,,,
48,449,'IH 30',33132378.0,94532622.0,,1.0,1969.0,5,2.0,,,,,,
48,449,'FM 1993',33143927.0,94513844.0,,7.0,1969.0,5,2.0,,,,,,
48,449,'FM 1993',33143875.0,94513804.0,,7.0,1969.0,5,2.0,,,,,,
48,449,'IH 30',33154802.0,94493630.0,,1.0,1969.0,4,2.0,,,,,,
48,449,'IH 30',33093835.0,95064590.0,,1.0,1965.0,5,2.0,,,,,,
48,449,'US 67',33094936.0,95010948.0,,7.0,1965.0,4,2.0,,,,,,
48,449,'US 67',33094883.0,95010885.0,,7.0,1965.0,4,2.0,,,,,,
48,449,'TXU HAUL RD',33112274.0,95045032.0,,17.0,1977.0,5,2.0,,,,,,
48,449,'TXU HAUL RD',33144199.0,94594081.0,,16.0,1999.0,5,2.0,,,,,,
48,449,'TEXAS UTILITIES HAUL RD',33130359.0,95014090.0,,9.0,1995.0,5,2.0,,,,,,
48,449,'TEXAS UTILITIES HAUL RD',33120342.0,95025274.0,,9.0,1995.0,5,2.0,,,,,,
48,459,'SH 155 NB',32424087.0,94564330.0,,12.0,2012.0,5,0.0,,,,,,
48,459,'US 259 SB',32503715.0,64434226.0,,6.0,2009.0,5,2.0,,,,,,
48,459,'US 259 NB',32503729.0,94434131.0,,6.0,2009.0,5,2.0,,,,,,
48,71,'OLD/LOST RIVER & FM 565',29495039.0,94480100.0,,17.0,1992.0,5,2.0,,,,,,
48,71,'SH 146',29491836.0,94535456.0,,6.0,2000.0,5,2.0,,,,,,
48,71,'FM 563',29502475.0,94414100.0,,7.0,2007.0,5,2.0,,,,,,
48,71,'SH 61',29502470.0,94385301.0,,7.0,2009.0,5,2.0,,,,,,
48,71,'Wallisville-Liberty Rd',29502097.0,94435081.0,,9.0,2009.0,5,2.0,,,,,,
48,71,'SH 99 & HACKBERRY GULLY',29492921.0,94514972.0,,12.0,2007.0,5,2.0,,,,,,
48,71,'IH 10',29493982.0,94495688.0,,11.0,2022.0,0,0.0,,,,,,
48,71,'FM 3180',29493315.0,94504784.0,,9.0,2020.0,5,2.0,,,,,,
48,71,'SH 124',29493642.0,94230352.0,,2.0,1962.0,5,2.0,,,,,,
48,71,'SH 124',29493730.0,94230126.0,,2.0,1962.0,5,2.0,,,,,,
48,71,'IH 10',29494857.0,94285624.0,,1.0,1991.0,5,5.0,,,,,,
48,71,'IH 10',29500590.0,94322619.0,,1.0,1992.0,5,5.0,,,,,,
48,71,'IH 10',29501410.0,94343867.0,,1.0,1991.0,5,5.0,,,,,,
48,71,'IH 10',29493688.0,94240199.0,,1.0,1993.0,5,5.0,,,,,,
48,71,'IH 10',29493711.0,94255604.0,,1.0,1993.0,5,5.0,,,,,,
48,71,'IH 10',29494153.0,94032400.0,,1.0,1993.0,5,2.0,,,,,,
48,71,'FM 1663',,,,7.0,2020.0,5,2.0,,,,,,
48,71,'SH 99',29433759.0,94550006.0,,6.0,2022.0,5,2.0,,,,,,
48,71,'SH 99',29433873.0,94545737.0,,12.0,2022.0,5,2.0,,,,,,
48,71,'FM 565',29471037.0,94521831.0,,17.0,2007.0,5,2.0,,,,,,
48,71,'FM 565',29470580.0,94521877.0,,17.0,2007.0,5,2.0,,,,,,
48,71,'SH 99',29520999.0,94534156.0,,12.0,2022.0,5,2.0,,,,,,
48,71,'SH 99 NB',29511046.0,94522156.0,,7.0,2022.0,5,2.0,,,,,,
48,71,'SH 99 SB',29511226.0,94522257.0,,7.0,2022.0,5,2.0,,,,,,
48,71,'SH 99 SB',29481301.0,94520538.0,,8.0,2022.0,5,2.0,,,,,,
48,71,'SH 99 NB',29481134.0,94520492.0,,8.0,2022.0,5,2.0,,,,,,
48,71,'SH 99 EB',29435434.0,94523660.0,,9.0,2022.0,5,2.0,,,,,,
48,71,'SH 99 WB',29435682.0,94523559.0,,9.0,2022.0,5,2.0,,,,,,
48,71,'SH 99',29495485.0,94521243.0,,8.0,2022.0,5,2.0,,,,,,
48,71,'SH 99',29490164.0,94514370.0,,9.0,2022.0,5,2.0,,,,,,
48,71,'SH 99',29494072.0,94520460.0,,12.0,2022.0,5,2.0,,,,,,
48,199,'US 96 BUS & BNSF RR',30205557.0,94084161.0,,16.0,1965.0,4,2.0,,,,,,
48,199,'US 96',30183902.0,94110881.0,,2.0,1973.0,5,2.0,,,,,,
48,199,'US 96',30183502.0,94111158.0,,2.0,1973.0,5,2.0,,,,,,
48,199,'SH 327',30202368.0,94090241.0,,14.0,1978.0,5,2.0,,,,,,
48,199,'US 96 BUS & BNSF RR',30205751.0,94084188.0,,2.0,1996.0,5,5.0,,,,,,
48,199,'SH 327',30202666.0,94090214.0,,14.0,1993.0,5,2.0,,,,,,
48,199,'COOKS LAKE RD',30110892.0,94111406.0,,9.0,1988.0,5,2.0,,,,,,
48,199,'KEITH RD',30120538.0,94112755.0,,9.0,1988.0,5,2.0,,,,,,
48,199,'MITCHELL RD',30130567.0,94113465.0,,9.0,1988.0,5,2.0,,,,,,
48,199,'US 96 SB',30132339.0,94113716.0,,12.0,1975.0,5,2.0,,,,,,
48,241,'FM 105',30212287.0,94042282.0,,2.0,2003.0,5,2.0,,,,,,
48,241,'FM 105',30212530.0,94042140.0,,2.0,2003.0,5,2.0,,,,,,
48,245,'PINE STREET',30053711.0,94055959.0,,19.0,1967.0,5,2.0,,,,,,
48,245,'BNSF;LONG; HARRISON AVE',30052784.0,94060496.0,,19.0,1967.0,5,2.0,,,,,,
48,245,'BNSF; LONG; HARRISON AVE',30052789.0,94060564.0,,19.0,1967.0,5,2.0,,,,,,
48,245,'BNSF Yard & 7th St',30054549.0,94070062.0,,19.0,1955.0,4,2.0,,,,,,
48,245,'MAGNOLIA AVE.',30054614.0,94061415.0,,19.0,1955.0,5,2.0,,,,,,
48,245,'11TH ST',30054648.0,94074796.0,,16.0,1958.0,4,2.0,,,,,,
48,245,'PINE STREET',30054097.0,94055866.0,,19.0,1979.0,5,2.0,,,,,,
48,245,'PINE STREET',30054076.0,94060012.0,,19.0,1979.0,5,2.0,,,,,,
48,245,'UPRR & HOLLYWOOD AVE.',30043111.0,94080551.0,,19.0,1984.0,5,2.0,,,,,,
48,245,'UPRR & HOLLYWOOD AVE.',30043084.0,94080739.0,,19.0,1985.0,5,2.0,,,,,,
48,245,'SPUR 380',30054573.0,94064338.0,,14.0,1989.0,5,2.0,,,,,,
48,245,'GRAND AVE.',30054466.0,94060975.0,,17.0,1989.0,5,2.0,,,,,,
48,245,'IH 10 ML',30054441.0,94080336.0,,11.0,1993.0,5,2.0,,,,,,
48,245,'IH 10',30052564.0,94080898.0,,11.0,1993.0,4,2.0,,,,,,
48,245,'IH 10 EXIT RAMP',30054154.0,94081126.0,,11.0,1993.0,4,2.0,,,,,,
48,245,'HARRISON AVE',30052324.0,94081047.0,,19.0,1993.0,5,2.0,,,,,,
48,245,'NORTH ST',30051532.0,94080976.0,,19.0,1993.0,5,2.0,,,,,,
48,245,'CALDER AVE',30050829.0,94080953.0,,16.0,1993.0,5,2.0,,,,,,
48,245,'NORTH ST',30051531.0,94080906.0,,19.0,1993.0,5,2.0,,,,,,
48,245,'CALDER AVE',30050847.0,94080874.0,,16.0,1993.0,5,2.0,,,,,,
48,245,'US 90',30040544.0,94080398.0,,14.0,2002.0,5,2.0,,,,,,
48,245,'UPRR & HOLLYWOOD AVE.',30043056.0,94080626.0,,19.0,2002.0,5,2.0,,,,,,
48,245,'IH 10',30050121.0,94080882.0,,11.0,1996.0,5,2.0,,,,,,
48,245,'HARRISON AVE',30052387.0,94080933.0,,19.0,1993.0,5,2.0,,,,,,
48,245,'US 69 TURNAROUND',30082548.0,94102965.0,,12.0,1957.0,4,2.0,,,,,,
48,245,'CHINN LN',30090834.0,94104938.0,,17.0,1978.0,6,2.0,,,,,,
48,245,'CHINN LN',30091140.0,94105062.0,,17.0,1978.0,6,2.0,,,,,,
48,245,'TRAM RD',30101645.0,94110498.0,,16.0,1981.0,6,2.0,,,,,,
48,245,'TRAM RD',30101629.0,94110574.0,,16.0,1981.0,6,2.0,,,,,,
48,245,'SPUR 380',30024792.0,94042963.0,,14.0,1968.0,6,2.0,,,,,,
48,245,'SPUR 380',30023050.0,94041275.0,,14.0,1968.0,6,2.0,,,,,,
48,245,'IRVING AVE.',30033705.0,94051561.0,,19.0,1977.0,5,5.0,,,,,,
48,245,'PENNSYLVANIA AVE',30035435.0,94053282.0,,19.0,1996.0,5,2.0,,,,,,
48,245,'PENNSYLVANIA AVE',30035327.0,94053451.0,,19.0,1996.0,5,2.0,,,,,,
48,245,'PARK ST',30040006.0,94053844.0,,19.0,1996.0,5,2.0,,,,,,
48,245,'PARK ST',30035816.0,94053909.0,,19.0,1996.0,5,2.0,,,,,,
48,245,'US 69',30062825.0,94081317.0,,12.0,1966.0,4,2.0,,,,,,
48,245,'DELAWARE ST',30061599.0,94081278.0,,19.0,1966.0,4,2.0,,,,,,
48,245,'DELAWARE ST',30061690.0,94081058.0,,19.0,1966.0,4,2.0,,,,,,
48,245,'LUCAS DR',30070208.0,94084367.0,,17.0,1969.0,4,2.0,,,,,,
48,245,'SH 105',30080066.0,94100243.0,,14.0,1972.0,5,2.0,,,,,,
48,245,'DOWLEN RD',30073455.0,94092157.0,,19.0,1972.0,5,2.0,,,,,,
48,245,'US 69 SB CONN TO IH 10EB',30054784.0,94080938.0,,12.0,1966.0,4,2.0,,,,,,
48,245,'DOWLEN RD',30073401.0,94092085.0,,19.0,1972.0,5,2.0,,,,,,
48,245,'SH 105',30075991.0,94100175.0,,14.0,1972.0,5,2.0,,,,,,
48,245,'SULPHUR PLANT RD',30014646.0,94032221.0,,19.0,1969.0,4,2.0,,,,,,
48,245,'SULPHUR PLANT RD',30014656.0,94032145.0,,19.0,1969.0,4,2.0,,,,,,
48,245,'SH 347 SB',30013184.0,94031756.0,,14.0,1969.0,4,2.0,,,,,,
48,245,'SH 347 SB',30013249.0,94031698.0,,14.0,1969.0,4,2.0,,,,,,
